no_                 ;order type code;Units;Order Date             ;Item category code;Brand Code
356989;ZT             ;                  6.00000000000000000000;2019-03-21 00:00:00.000;B                 ;B1
352093;ZT             ;                  3.00000000000000000000;2019-03-21 00:00:00.000;B                 ;B6
352099;ZT             ;                  40.00000000000000000000;2019-03-21 00:00:00.000;B                 ;B6
990926;ZT             ;                360.00000000000000000000;2020-03-06 00:00:00.000;B                 ;B6
928992;ZT             ;                300.00000000000000000000;2020-01-02 00:00:00.000;B                 ;B5
990902;ZT             ;                400.00000000000000000000;2020-01-02 00:00:00.000;B                 ;B5
990908;ZT             ;                600.00000000000000000000;2020-01-02 00:00:00.000;B                 ;B5
940220;ZT             ;                300.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B5
933564;ZT             ;                300.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B5
994083;ZT             ;                300.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B5
994400;ZT             ;                300.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B5
936294;ZT             ;                400.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B5
990942;ZT             ;                600.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B5
990943;ZT             ;                400.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B5
994059;ZT             ;                300.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B5
994084;ZT             ;                300.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B5
930938;ZT             ;                600.00000000000000000000;2020-03-06 00:00:00.000;B                 ;B5
990924;ZT             ;                400.00000000000000000000;2020-03-06 00:00:00.000;B                 ;B5
933959;ZT             ;                400.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B5
990903;ZT             ;                4400.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B5
990922;ZT             ;                450.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B5
990929;ZT             ;                450.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B5
994064;ZT             ;                400.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B5
994069;ZT             ;                400.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B5
994024;ZT             ;                400.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B5
994028;ZT             ;                4000.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B5
994088;ZT             ;                450.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B5
994092;ZT             ;                450.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B5
994062;ZT             ;                400.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B5
994089;ZT             ;                   .00000000000000000000;2020-03-01 00:00:00.000;B                 ;B5
994086;ZT             ;                4400.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B5
990892;ZT             ;                4012.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B6
990893;ZT             ;                300.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B6
990900;ZT             ;                 96.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B6
933604;ZT             ;                444.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B6
933609;ZT             ;                444.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B6
990922;ZT             ;                 96.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B6
945399;ZB             ;                600.00000000000000000000;2019-06-20 00:00:00.000;A                 ;B4
994499;ZB             ;                400.00000000000000000000;2019-06-20 00:00:00.000;A                 ;B4
994420;ZT             ;                600.00000000000000000000;2020-01-02 00:00:00.000;A                 ;B6
994425;ZT             ;                300.00000000000000000000;2020-01-02 00:00:00.000;A                 ;B6
994449;ZT             ;                300.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B6
994442;ZT             ;                543.00000000000000000000;2020-01-01 00:00:00.000;A                 ;B6
994424;ZT             ;               400540.00000000000000000000;2020-01-01 00:00:00.000;A                 ;B6
994422;ZT             ;               400540.00000000000000000000;2020-01-01 00:00:00.000;A                 ;B6
994449;ZT             ;               40406.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B6
994445;ZT             ;                6124.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B6
994449;ZT             ;                6124.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B6
994429;ZT             ;               40304.00000000000000000000;2020-03-01 00:00:00.000;A                 ;B6
994408;ZT             ;                504.00000000000000000000;2020-04-01 00:00:00.000;A                 ;B6
994420;ZT             ;               340540.00000000000000000000;2020-04-01 00:00:00.000;A                 ;B6
994429;ZS             ;                4120.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B6
994425;ZS             ;                4120.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B6
994445;ZS             ;                460.00000000000000000000;2020-06-01 00:00:00.000;A                 ;B6
994446;ZS             ;                4040.00000000000000000000;2020-06-01 00:00:00.000;A                 ;B6
922284;ZT             ;               4740.00000000000000000000;2020-01-02 00:00:00.000;B                 ;B5
990902;ZT             ;               4740.00000000000000000000;2020-01-02 00:00:00.000;B                 ;B5
990908;ZT             ;               4740.00000000000000000000;2020-01-02 00:00:00.000;B                 ;B5
990944;ZT             ;               4740.00000000000000000000;2020-01-03 00:00:00.000;B                 ;B5
994069;ZT             ;               4740.00000000000000000000;2020-01-06 00:00:00.000;B                 ;B5
994068;ZT             ;               4740.00000000000000000000;2020-01-30 00:00:00.000;B                 ;B5
990905;ZT             ;                760.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B5
933959;ZT             ;               4740.00000000000000000000;2020-02-10 00:00:00.000;B                 ;B5
990942;ZT             ;               4740.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B5
990943;ZT             ;               4740.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B5
990949;ZT             ;               4740.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B5
990945;ZT             ;               4740.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B5
922288;ZT             ;               4740.00000000000000000000;2020-03-06 00:00:00.000;B                 ;B5
990924;ZT             ;               4740.00000000000000000000;2020-03-06 00:00:00.000;B                 ;B5
990908;ZK             ;               44000.00000000000000000000;2020-01-02 00:00:00.000;B                 ;B5
990929;ZK             ;                300.00000000000000000000;2020-03-23 00:00:00.000;B                 ;B5
994068;ZK             ;                300.00000000000000000000;2020-03-23 00:00:00.000;B                 ;B5
922349;ZK             ;                340.00000000000000000000;2020-03-30 00:00:00.000;B                 ;B5
933552;ZK             ;                400.00000000000000000000;2020-03-30 00:00:00.000;B                 ;B5
994059;ZK             ;                300.00000000000000000000;2020-03-30 00:00:00.000;B                 ;B5
994066;ZK             ;                300.00000000000000000000;2020-03-30 00:00:00.000;B                 ;B5
994409;ZK             ;                300.00000000000000000000;2020-03-30 00:00:00.000;B                 ;B5
933938;ZK             ;               44000.00000000000000000000;2020-04-03 00:00:00.000;B                 ;B5
928992;ZT             ;               4500.00000000000000000000;2020-01-06 00:00:00.000;B                 ;B5
990906;ZT             ;                500.00000000000000000000;2020-01-06 00:00:00.000;B                 ;B5
994069;ZT             ;                1200.00000000000000000000;2020-01-08 00:00:00.000;B                 ;B5
994068;ZT             ;                690.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B5
933959;ZT             ;                4120.00000000000000000000;2020-02-12 00:00:00.000;B                 ;B5
922280;ZT             ;               4000.00000000000000000000;2020-02-20 00:00:00.000;B                 ;B5
990942;ZT             ;               40000.00000000000000000000;2020-03-03 00:00:00.000;B                 ;B5
990943;ZT             ;               4000.00000000000000000000;2020-03-03 00:00:00.000;B                 ;B5
